s1_azi,s1_ele,s2_azi,s2_ele,s3_azi,s3_ele,s4_azi,s4_ele
-45.7,+55.1
+6.8,+50.7,+162.0,+86.0
-45.7,+55.1
-45.7,+55.1
-45.7,+55.1,-126.0,+83.6
